,Precinct,State Code,Count,State Name
33708,79.0,NE,1,Nebraska
33709,79.0,NH,7,New Hampshire
33710,79.0,NJ,438,New Jersey
33711,79.0,NM,3,New Mexico
33712,79.0,NV,2,Nevada
33713,79.0,NY,5031,New York
33714,79.0,OH,25,Ohio
33715,79.0,OK,9,Oklahoma
33716,79.0,OR,15,Oregon
33717,79.0,PA,209,Pennsylvania
33718,79.0,RI,11,Rhode Island
33719,79.0,SC,43,South Carolina
33720,79.0,SD,3,South Dakota
33721,79.0,TN,14,Tennessee
33722,79.0,TX,21,Texas
33723,79.0,UT,1,Utah
33724,79.0,VA,102,Virginia
33725,79.0,VT,13,Vermont
33726,79.0,WA,7,Washington
33727,79.0,WI,3,Wisconsin
33728,79.0,WV,5,West Virginia
33731,81.0,AK,1,Alaska
33732,81.0,AL,6,Alabama
33733,81.0,AR,1,Arkansas
33734,81.0,AZ,21,Arizona
33735,81.0,CA,22,California
33736,81.0,CO,3,Colorado
33737,81.0,CT,43,Connecticut
33738,81.0,DC,8,District of Columbia
33739,81.0,DE,9,Delaware
33740,81.0,FL,79,Florida
33741,81.0,GA,45,Georgia
33742,81.0,IA,4,Iowa
33743,81.0,IL,24,Illinois
33744,81.0,IN,8,Indiana
33745,81.0,KS,2,Kansas
33746,81.0,KY,3,Kentucky
33747,81.0,LA,6,Louisiana
33748,81.0,MA,64,Massachusetts
33749,81.0,MD,45,Maryland
33750,81.0,ME,8,Maine
33751,81.0,MI,15,Michigan
33752,81.0,MN,1,Minnesota
33753,81.0,MO,2,Missouri
33754,81.0,MS,6,Mississippi
33755,81.0,NC,78,North Carolina
33756,81.0,ND,1,North Dakota
33757,81.0,NE,2,Nebraska
33758,81.0,NH,7,New Hampshire
33759,81.0,NJ,196,New Jersey
33760,81.0,NV,1,Nevada
33761,81.0,NY,2661,New York
33762,81.0,OH,20,Ohio
33763,81.0,OK,5,Oklahoma
33764,81.0,OR,7,Oregon
33765,81.0,PA,158,Pennsylvania
33766,81.0,RI,3,Rhode Island
33767,81.0,SC,19,South Carolina
33768,81.0,SD,6,South Dakota
33769,81.0,TN,12,Tennessee
33770,81.0,TX,27,Texas
33771,81.0,VA,78,Virginia
33772,81.0,VT,9,Vermont
33773,81.0,WA,11,Washington
33774,81.0,WI,3,Wisconsin
33775,81.0,WV,2,West Virginia
33779,83.0,AK,3,Alaska
33780,83.0,AL,7,Alabama
33781,83.0,AR,5,Arkansas
33782,83.0,AZ,43,Arizona
33783,83.0,CA,60,California
33784,83.0,CO,20,Colorado
33785,83.0,CT,176,Connecticut
33786,83.0,DC,5,District of Columbia
33787,83.0,DE,19,Delaware
33788,83.0,FL,158,Florida
33789,83.0,GA,43,Georgia
33790,83.0,IA,6,Iowa
33791,83.0,ID,1,Idaho
33792,83.0,IL,61,Illinois
33793,83.0,IN,17,Indiana
33794,83.0,KS,8,Kansas
33795,83.0,KY,3,Kentucky
33796,83.0,LA,8,Louisiana
33797,83.0,MA,145,Massachusetts
33798,83.0,MD,105,Maryland
33799,83.0,ME,13,Maine
33800,83.0,MI,36,Michigan
33801,83.0,MN,13,Minnesota
33802,83.0,MO,4,Missouri
33803,83.0,MS,5,Mississippi
33804,83.0,MT,1,Montana
33805,83.0,NC,89,North Carolina
33806,83.0,NE,1,Nebraska
33807,83.0,NH,16,New Hampshire
33808,83.0,NJ,478,New Jersey
33809,83.0,NM,4,New Mexico
33810,83.0,NV,3,Nevada
33811,83.0,NY,5159,New York
33812,83.0,OH,35,Ohio
33813,83.0,OK,12,Oklahoma
33814,83.0,OR,12,Oregon
33815,83.0,PA,335,Pennsylvania
33816,83.0,RI,16,Rhode Island
33817,83.0,SC,18,South Carolina
33818,83.0,SD,1,South Dakota
33819,83.0,TN,19,Tennessee
33820,83.0,TX,55,Texas
33821,83.0,UT,4,Utah
33822,83.0,VA,112,Virginia
33823,83.0,VT,20,Vermont
33824,83.0,WA,26,Washington
33825,83.0,WI,3,Wisconsin
33826,83.0,WV,5,West Virginia
33827,83.0,WY,2,Wyoming
33828,84.0,AK,3,Alaska
33829,84.0,AL,12,Alabama
33830,84.0,AR,2,Arkansas
33831,84.0,AZ,24,Arizona
33832,84.0,CA,43,California
33833,84.0,CO,10,Colorado
33834,84.0,CT,234,Connecticut
33835,84.0,DC,18,District of Columbia
33836,84.0,DE,31,Delaware
33837,84.0,FL,229,Florida
33838,84.0,GA,62,Georgia
33839,84.0,HI,1,Hawaii
33840,84.0,IA,13,Iowa
33841,84.0,ID,8,Idaho
33842,84.0,IL,39,Illinois
33843,84.0,IN,118,Indiana
33844,84.0,KS,7,Kansas
33845,84.0,KY,5,Kentucky
33846,84.0,LA,9,Louisiana
33847,84.0,MA,183,Massachusetts
33848,84.0,MD,122,Maryland
33849,84.0,ME,28,Maine
33850,84.0,MI,31,Michigan
33851,84.0,MN,59,Minnesota
33852,84.0,MO,12,Missouri
33853,84.0,MS,7,Mississippi
33854,84.0,MT,1,Montana
33855,84.0,NC,136,North Carolina
33856,84.0,ND,1,North Dakota
33857,84.0,NE,1,Nebraska
33858,84.0,NH,19,New Hampshire
33859,84.0,NJ,1651,New Jersey
33860,84.0,NM,12,New Mexico
33861,84.0,NV,5,Nevada
33862,84.0,NY,14849,New York
33863,84.0,OH,61,Ohio
33864,84.0,OK,40,Oklahoma
33865,84.0,OR,5,Oregon
33866,84.0,PA,453,Pennsylvania
33867,84.0,PR,2,Puerto Rico
33868,84.0,RI,25,Rhode Island
33869,84.0,SC,43,South Carolina
33870,84.0,SD,8,South Dakota
33871,84.0,TN,37,Tennessee
33872,84.0,TX,60,Texas
33873,84.0,UT,3,Utah
33874,84.0,VA,168,Virginia
33875,84.0,VT,25,Vermont
33876,84.0,WA,17,Washington
33877,84.0,WI,21,Wisconsin
33878,84.0,WV,9,West Virginia
33885,88.0,AL,5,Alabama
33886,88.0,AR,4,Arkansas
33887,88.0,AZ,53,Arizona
33888,88.0,CA,47,California
33889,88.0,CO,8,Colorado
33890,88.0,CT,115,Connecticut
33891,88.0,DC,4,District of Columbia
33892,88.0,DE,20,Delaware
33893,88.0,FL,127,Florida
33894,88.0,GA,40,Georgia
33895,88.0,HI,3,Hawaii
33896,88.0,IA,2,Iowa
33897,88.0,ID,4,Idaho
33898,88.0,IL,15,Illinois
33899,88.0,IN,26,Indiana
33900,88.0,KY,5,Kentucky
33901,88.0,LA,6,Louisiana
33902,88.0,MA,86,Massachusetts
33903,88.0,MD,87,Maryland
33904,88.0,ME,9,Maine
33905,88.0,MI,19,Michigan
33906,88.0,MN,7,Minnesota
33907,88.0,MO,5,Missouri
33908,88.0,MS,2,Mississippi
33909,88.0,MT,4,Montana
33910,88.0,NC,67,North Carolina
33911,88.0,NE,2,Nebraska
33912,88.0,NH,12,New Hampshire
33913,88.0,NJ,579,New Jersey
33914,88.0,NM,5,New Mexico
33915,88.0,NV,2,Nevada
33916,88.0,NY,5806,New York
33917,88.0,OH,28,Ohio
33918,88.0,OK,21,Oklahoma
33919,88.0,OR,4,Oregon
33920,88.0,PA,201,Pennsylvania
33921,88.0,RI,15,Rhode Island
33922,88.0,SC,29,South Carolina
33923,88.0,TN,10,Tennessee
33924,88.0,TX,27,Texas
33925,88.0,UT,2,Utah
33926,88.0,VA,87,Virginia
33927,88.0,VT,23,Vermont
33928,88.0,WA,9,Washington
33929,88.0,WI,5,Wisconsin
33930,88.0,WV,5,West Virginia
33931,88.0,WY,3,Wyoming
33934,90.0,AK,7,Alaska
33935,90.0,AL,6,Alabama
33936,90.0,AR,4,Arkansas
33937,90.0,AZ,23,Arizona
33938,90.0,CA,68,California
33939,90.0,CO,18,Colorado
33940,90.0,CT,134,Connecticut
33941,90.0,DC,7,District of Columbia
33942,90.0,DE,17,Delaware
33943,90.0,FL,181,Florida
33944,90.0,GA,42,Georgia
33945,90.0,IA,6,Iowa
33946,90.0,ID,3,Idaho
33947,90.0,IL,41,Illinois
33948,90.0,IN,29,Indiana
33949,90.0,KS,6,Kansas
33950,90.0,KY,10,Kentucky
33951,90.0,LA,3,Louisiana
33952,90.0,MA,119,Massachusetts
33953,90.0,MD,90,Maryland
33954,90.0,ME,106,Maine
33955,90.0,MI,33,Michigan
33956,90.0,MN,7,Minnesota
33957,90.0,MO,6,Missouri
33958,90.0,MS,8,Mississippi
33959,90.0,MT,3,Montana
33960,90.0,NC,66,North Carolina
33961,90.0,ND,1,North Dakota
33962,90.0,NE,2,Nebraska
33963,90.0,NH,15,New Hampshire
33964,90.0,NJ,857,New Jersey
33965,90.0,NM,6,New Mexico
33966,90.0,NV,3,Nevada
33967,90.0,NY,10112,New York
33968,90.0,OH,52,Ohio
33969,90.0,OK,24,Oklahoma
33970,90.0,OR,14,Oregon
33971,90.0,PA,380,Pennsylvania
33972,90.0,RI,23,Rhode Island
33973,90.0,SC,27,South Carolina
33974,90.0,SD,1,South Dakota
33975,90.0,TN,44,Tennessee
33976,90.0,TX,39,Texas
33977,90.0,UT,2,Utah
33978,90.0,VA,110,Virginia
33979,90.0,VT,19,Vermont
33980,90.0,WA,5,Washington
33981,90.0,WI,8,Wisconsin
33982,90.0,WV,2,West Virginia
33986,94.0,AK,2,Alaska
33987,94.0,AL,6,Alabama
33988,94.0,AR,4,Arkansas
33989,94.0,AZ,33,Arizona
33990,94.0,CA,101,California
33991,94.0,CO,8,Colorado
33992,94.0,CT,213,Connecticut
33993,94.0,DC,13,District of Columbia
33994,94.0,DE,14,Delaware
33995,94.0,FL,165,Florida
33996,94.0,GA,23,Georgia
33997,94.0,HI,1,Hawaii
33998,94.0,IA,15,Iowa
33999,94.0,ID,7,Idaho
34000,94.0,IL,54,Illinois
34001,94.0,IN,57,Indiana
34002,94.0,KS,4,Kansas
34003,94.0,KY,10,Kentucky
34004,94.0,LA,9,Louisiana
34005,94.0,MA,164,Massachusetts
34006,94.0,MD,84,Maryland
34007,94.0,ME,121,Maine
34008,94.0,MI,35,Michigan
34009,94.0,MN,26,Minnesota
34010,94.0,MO,14,Missouri
34011,94.0,MS,3,Mississippi
34012,94.0,NC,58,North Carolina
34013,94.0,ND,1,North Dakota
34014,94.0,NE,3,Nebraska
34015,94.0,NH,23,New Hampshire
34016,94.0,NJ,760,New Jersey
34017,94.0,NM,1,New Mexico
34018,94.0,NV,3,Nevada
34019,94.0,NY,7795,New York
34020,94.0,OH,48,Ohio
34021,94.0,OK,10,Oklahoma
34022,94.0,OR,15,Oregon
34023,94.0,PA,297,Pennsylvania
34024,94.0,RI,26,Rhode Island
34025,94.0,SC,16,South Carolina
34026,94.0,SD,1,South Dakota
34027,94.0,TN,28,Tennessee
34028,94.0,TX,25,Texas
34029,94.0,UT,6,Utah
34030,94.0,VA,89,Virginia
34031,94.0,VT,53,Vermont
34032,94.0,WA,12,Washington
34033,94.0,WI,21,Wisconsin
34034,94.0,WV,1,West Virginia
34035,94.0,WY,2,Wyoming
34044,100.0,AL,4,Alabama
34045,100.0,AZ,2,Arizona
34046,100.0,CA,1,California
34047,100.0,CO,2,Colorado
34048,100.0,CT,5,Connecticut
34049,100.0,DE,3,Delaware
34050,100.0,FL,19,Florida
34051,100.0,GA,7,Georgia
34052,100.0,IL,5,Illinois
34053,100.0,IN,2,Indiana
34054,100.0,MA,8,Massachusetts
34055,100.0,MD,5,Maryland
34056,100.0,ME,6,Maine
34057,100.0,MI,3,Michigan
34058,100.0,MN,3,Minnesota
34059,100.0,MO,1,Missouri
34060,100.0,NC,16,North Carolina
34061,100.0,NJ,41,New Jersey
34062,100.0,NY,1421,New York
34063,100.0,OH,5,Ohio
34064,100.0,OK,1,Oklahoma
34065,100.0,OR,1,Oregon
34066,100.0,PA,28,Pennsylvania
34067,100.0,RI,2,Rhode Island
34068,100.0,SC,9,South Carolina
34069,100.0,TX,5,Texas
34070,100.0,VA,20,Virginia
34071,100.0,WI,1,Wisconsin
34072,101.0,AL,1,Alabama
34073,101.0,AZ,3,Arizona
34074,101.0,CA,4,California
34075,101.0,CT,7,Connecticut
34076,101.0,DC,1,District of Columbia
34077,101.0,DE,7,Delaware
34078,101.0,FL,32,Florida
34079,101.0,GA,14,Georgia
34080,101.0,IL,7,Illinois
34081,101.0,KS,2,Kansas
34082,101.0,MA,12,Massachusetts
34083,101.0,MD,19,Maryland
34084,101.0,ME,3,Maine
34085,101.0,MI,2,Michigan
34086,101.0,MO,2,Missouri
34087,101.0,MS,1,Mississippi
34088,101.0,NC,26,North Carolina
34089,101.0,ND,1,North Dakota
34090,101.0,NE,1,Nebraska
34091,101.0,NH,1,New Hampshire
34092,101.0,NJ,38,New Jersey
34093,101.0,NM,1,New Mexico
34094,101.0,NY,1530,New York
34095,101.0,OH,4,Ohio
34096,101.0,OK,1,Oklahoma
34097,101.0,PA,36,Pennsylvania
34098,101.0,SC,11,South Carolina
34099,101.0,TN,2,Tennessee
34100,101.0,TX,3,Texas
34101,101.0,VA,43,Virginia
34102,101.0,WA,1,Washington
34103,101.0,WV,1,West Virginia
34104,102.0,AL,5,Alabama
34105,102.0,AR,2,Arkansas
34106,102.0,AZ,19,Arizona
34107,102.0,CA,34,California
34108,102.0,CO,5,Colorado
34109,102.0,CT,93,Connecticut
34110,102.0,DC,2,District of Columbia
34111,102.0,DE,8,Delaware
34112,102.0,FL,157,Florida
34113,102.0,GA,27,Georgia
34114,102.0,IA,2,Iowa
34115,102.0,ID,5,Idaho
34116,102.0,IL,30,Illinois
34117,102.0,IN,64,Indiana
34118,102.0,KS,1,Kansas
34119,102.0,KY,2,Kentucky
34120,102.0,LA,2,Louisiana
34121,102.0,MA,36,Massachusetts
34122,102.0,MD,45,Maryland
34123,102.0,ME,31,Maine
34124,102.0,MI,11,Michigan
34125,102.0,MN,9,Minnesota
34126,102.0,MO,2,Missouri
34127,102.0,MS,2,Mississippi
34128,102.0,MT,1,Montana
34129,102.0,NC,57,North Carolina
34130,102.0,NE,4,Nebraska
34131,102.0,NH,7,New Hampshire
34132,102.0,NJ,407,New Jersey
34133,102.0,NM,1,New Mexico
34134,102.0,NV,2,Nevada
34135,102.0,NY,8561,New York
34136,102.0,OH,15,Ohio
34137,102.0,OK,42,Oklahoma
34138,102.0,OR,3,Oregon
34139,102.0,PA,208,Pennsylvania
34140,102.0,RI,12,Rhode Island
34141,102.0,SC,20,South Carolina
34142,102.0,SD,3,South Dakota
34143,102.0,TN,16,Tennessee
34144,102.0,TX,34,Texas
34145,102.0,VA,63,Virginia
34146,102.0,VT,3,Vermont
34147,102.0,WA,5,Washington
34148,102.0,WI,1,Wisconsin
34149,102.0,WV,2,West Virginia
34150,103.0,AL,10,Alabama
34151,103.0,AR,4,Arkansas
34152,103.0,AZ,14,Arizona
34153,103.0,CA,18,California
34154,103.0,CO,4,Colorado
34155,103.0,CT,120,Connecticut
34156,103.0,DC,4,District of Columbia
34157,103.0,DE,16,Delaware
34158,103.0,FL,213,Florida
34159,103.0,GA,78,Georgia
34160,103.0,IA,3,Iowa
34161,103.0,ID,4,Idaho
34162,103.0,IL,34,Illinois
34163,103.0,IN,12,Indiana
34164,103.0,KS,1,Kansas
34165,103.0,KY,5,Kentucky
34166,103.0,MA,75,Massachusetts
34167,103.0,MD,91,Maryland
34168,103.0,ME,21,Maine
34169,103.0,MI,17,Michigan
34170,103.0,MN,7,Minnesota
34171,103.0,MS,5,Mississippi
34172,103.0,MT,1,Montana
34173,103.0,NC,117,North Carolina
34174,103.0,NE,1,Nebraska
34175,103.0,NH,5,New Hampshire
34176,103.0,NJ,452,New Jersey
34177,103.0,NM,3,New Mexico
34178,103.0,NV,1,Nevada
34179,103.0,NY,10270,New York
34180,103.0,OH,24,Ohio
34181,103.0,OK,51,Oklahoma
34182,103.0,OR,6,Oregon
34183,103.0,PA,296,Pennsylvania
34184,103.0,PR,1,Puerto Rico
34185,103.0,RI,10,Rhode Island
34186,103.0,SC,33,South Carolina
34187,103.0,SD,2,South Dakota
34188,103.0,TN,25,Tennessee
34189,103.0,TX,36,Texas
34190,103.0,UT,2,Utah
34191,103.0,VA,101,Virginia
34192,103.0,VT,6,Vermont
34193,103.0,WA,13,Washington
34194,103.0,WI,5,Wisconsin
34195,103.0,WV,6,West Virginia
34196,104.0,AL,3,Alabama
34197,104.0,AR,4,Arkansas
34198,104.0,AZ,8,Arizona
34199,104.0,CA,32,California
34200,104.0,CO,12,Colorado
34201,104.0,CT,108,Connecticut
34202,104.0,DC,1,District of Columbia
34203,104.0,DE,11,Delaware
34204,104.0,FL,149,Florida
34205,104.0,GA,39,Georgia
34206,104.0,HI,1,Hawaii
34207,104.0,IA,5,Iowa
34208,104.0,ID,7,Idaho
34209,104.0,IL,55,Illinois
34210,104.0,IN,17,Indiana
34211,104.0,KS,4,Kansas
34212,104.0,KY,3,Kentucky
34213,104.0,LA,3,Louisiana
34214,104.0,MA,60,Massachusetts
34215,104.0,MD,59,Maryland
34216,104.0,ME,76,Maine
34217,104.0,MI,10,Michigan
34218,104.0,MN,15,Minnesota
34219,104.0,MO,4,Missouri
34220,104.0,MS,6,Mississippi
34221,104.0,MT,1,Montana
34222,104.0,NC,45,North Carolina
34223,104.0,ND,2,North Dakota
34224,104.0,NE,1,Nebraska
34225,104.0,NH,19,New Hampshire
34226,104.0,NJ,464,New Jersey
34227,104.0,NM,5,New Mexico
34228,104.0,NY,9343,New York
34229,104.0,OH,28,Ohio
34230,104.0,OK,31,Oklahoma
34231,104.0,OR,6,Oregon
34232,104.0,PA,285,Pennsylvania
34233,104.0,RI,7,Rhode Island
34234,104.0,SC,10,South Carolina
34235,104.0,SD,1,South Dakota
34236,104.0,TN,54,Tennessee
34237,104.0,TX,40,Texas
34238,104.0,UT,2,Utah
34239,104.0,VA,66,Virginia
34240,104.0,VT,4,Vermont
34241,104.0,WA,15,Washington
34242,104.0,WI,2,Wisconsin
34243,104.0,WV,2,West Virginia
34244,105.0,AR,2,Arkansas
34245,105.0,AZ,16,Arizona
34246,105.0,CA,6,California
34247,105.0,CT,23,Connecticut
34248,105.0,DE,4,Delaware
34249,105.0,FL,86,Florida
34250,105.0,GA,38,Georgia
34251,105.0,IA,6,Iowa
34252,105.0,ID,1,Idaho
34253,105.0,IL,13,Illinois
34254,105.0,IN,36,Indiana
34255,105.0,KY,1,Kentucky
34256,105.0,MA,17,Massachusetts
34257,105.0,MD,20,Maryland
34258,105.0,ME,160,Maine
34259,105.0,MI,6,Michigan
34260,105.0,MN,5,Minnesota
34261,105.0,MS,2,Mississippi
34262,105.0,NC,39,North Carolina
34263,105.0,NE,2,Nebraska
34264,105.0,NH,4,New Hampshire
34265,105.0,NJ,111,New Jersey
34266,105.0,NY,4852,New York
34267,105.0,OH,9,Ohio
34268,105.0,OK,12,Oklahoma
34269,105.0,PA,55,Pennsylvania
34270,105.0,RI,2,Rhode Island
34271,105.0,SC,11,South Carolina
34272,105.0,SD,5,South Dakota
34273,105.0,TN,54,Tennessee
34274,105.0,TX,11,Texas
34275,105.0,VA,25,Virginia
34276,105.0,WA,4,Washington
34277,105.0,WI,2,Wisconsin
34278,106.0,AK,1,Alaska
34279,106.0,AL,2,Alabama
34280,106.0,AR,1,Arkansas
34281,106.0,AZ,6,Arizona
34282,106.0,CA,5,California
34283,106.0,CO,3,Colorado
34284,106.0,CT,36,Connecticut
34285,106.0,DE,4,Delaware
34286,106.0,FL,140,Florida
34287,106.0,GA,20,Georgia
34288,106.0,IA,1,Iowa
34289,106.0,ID,1,Idaho
34290,106.0,IL,1,Illinois
34291,106.0,IN,11,Indiana
34292,106.0,KS,2,Kansas
34293,106.0,KY,3,Kentucky
34294,106.0,LA,1,Louisiana
34295,106.0,MA,22,Massachusetts
34296,106.0,MD,11,Maryland
34297,106.0,ME,11,Maine
34298,106.0,MI,9,Michigan
34299,106.0,MN,10,Minnesota
34300,106.0,MO,1,Missouri
34301,106.0,MS,3,Mississippi
34302,106.0,NC,25,North Carolina
34303,106.0,NH,3,New Hampshire
34304,106.0,NJ,203,New Jersey
34305,106.0,NY,5963,New York
34306,106.0,OH,3,Ohio
34307,106.0,OK,29,Oklahoma
34308,106.0,OR,1,Oregon
34309,106.0,PA,103,Pennsylvania
34310,106.0,RI,2,Rhode Island
34311,106.0,SC,10,South Carolina
34312,106.0,SD,1,South Dakota
34313,106.0,TN,3,Tennessee
34314,106.0,TX,14,Texas
34315,106.0,VA,17,Virginia
34316,106.0,VT,1,Vermont
34317,106.0,WA,3,Washington
34318,106.0,WI,4,Wisconsin
34319,107.0,AL,3,Alabama
34320,107.0,AR,2,Arkansas
34321,107.0,AZ,7,Arizona
34322,107.0,CA,16,California
34323,107.0,CO,1,Colorado
34324,107.0,CT,60,Connecticut
34325,107.0,DC,2,District of Columbia
34326,107.0,DE,4,Delaware
34327,107.0,FL,115,Florida
34328,107.0,GA,28,Georgia
34329,107.0,HI,1,Hawaii
34330,107.0,IA,4,Iowa
34331,107.0,ID,1,Idaho
34332,107.0,IL,39,Illinois
34333,107.0,IN,12,Indiana
34334,107.0,KS,4,Kansas
34335,107.0,KY,3,Kentucky
34336,107.0,LA,4,Louisiana
34337,107.0,MA,26,Massachusetts
34338,107.0,MD,60,Maryland
34339,107.0,ME,4,Maine
34340,107.0,MI,18,Michigan
34341,107.0,MN,3,Minnesota
34342,107.0,MO,3,Missouri
34343,107.0,MS,4,Mississippi
34344,107.0,NC,30,North Carolina
34345,107.0,NE,2,Nebraska
34346,107.0,NH,7,New Hampshire
34347,107.0,NJ,304,New Jersey
34348,107.0,NM,1,New Mexico
34349,107.0,NV,2,Nevada
34350,107.0,NY,7491,New York
34351,107.0,OH,16,Ohio
34352,107.0,OK,9,Oklahoma
34353,107.0,OR,1,Oregon
34354,107.0,PA,161,Pennsylvania
34355,107.0,RI,9,Rhode Island
34356,107.0,SC,13,South Carolina
34357,107.0,SD,3,South Dakota
34358,107.0,TN,3,Tennessee
34359,107.0,TX,16,Texas
34360,107.0,UT,1,Utah
34361,107.0,VA,49,Virginia
34362,107.0,VT,4,Vermont
34363,107.0,WA,12,Washington
34364,107.0,WI,6,Wisconsin
34365,107.0,WV,3,West Virginia
34366,107.0,WY,2,Wyoming
34367,108.0,AK,1,Alaska
34368,108.0,AL,1,Alabama
34369,108.0,AR,1,Arkansas
34370,108.0,AZ,24,Arizona
34371,108.0,CA,37,California
34372,108.0,CO,6,Colorado
34373,108.0,CT,158,Connecticut
34374,108.0,DC,10,District of Columbia
34375,108.0,DE,12,Delaware
34376,108.0,FL,161,Florida
34377,108.0,GA,30,Georgia
34378,108.0,HI,2,Hawaii
34379,108.0,IA,24,Iowa
34380,108.0,ID,3,Idaho
34381,108.0,IL,64,Illinois
34382,108.0,IN,109,Indiana
34383,108.0,KS,3,Kansas
34384,108.0,KY,9,Kentucky
34385,108.0,LA,2,Louisiana
34386,108.0,MA,106,Massachusetts
34387,108.0,MD,78,Maryland
34388,108.0,ME,121,Maine
34389,108.0,MI,15,Michigan
34390,108.0,MN,14,Minnesota
34391,108.0,MO,2,Missouri
34392,108.0,MS,5,Mississippi
34393,108.0,MT,1,Montana
34394,108.0,NC,38,North Carolina
34395,108.0,NE,3,Nebraska
34396,108.0,NH,11,New Hampshire
34397,108.0,NJ,813,New Jersey
34398,108.0,NM,3,New Mexico
34399,108.0,NV,3,Nevada
34400,108.0,NY,11578,New York
34401,108.0,OH,28,Ohio
34402,108.0,OK,60,Oklahoma
34403,108.0,OR,10,Oregon
34404,108.0,PA,255,Pennsylvania
34405,108.0,RI,14,Rhode Island
34406,108.0,SC,13,South Carolina
34407,108.0,TN,57,Tennessee
34408,108.0,TX,33,Texas
34409,108.0,UT,3,Utah
34410,108.0,VA,88,Virginia
34411,108.0,VT,9,Vermont
34412,108.0,WA,15,Washington
34413,108.0,WI,3,Wisconsin
34414,108.0,WV,4,West Virginia
34415,109.0,AK,3,Alaska
34416,109.0,AL,10,Alabama
34417,109.0,AR,5,Arkansas
34418,109.0,AZ,31,Arizona
34419,109.0,CA,47,California
34420,109.0,CO,3,Colorado
34421,109.0,CT,221,Connecticut
34422,109.0,DC,4,District of Columbia
34423,109.0,DE,31,Delaware
34424,109.0,FL,207,Florida
34425,109.0,GA,42,Georgia
34426,109.0,HI,1,Hawaii
34427,109.0,IA,24,Iowa
34428,109.0,ID,9,Idaho
34429,109.0,IL,65,Illinois
34430,109.0,IN,80,Indiana
34431,109.0,KS,1,Kansas
34432,109.0,KY,9,Kentucky
34433,109.0,LA,8,Louisiana
34434,109.0,MA,345,Massachusetts
34435,109.0,MD,84,Maryland
34436,109.0,ME,31,Maine
34437,109.0,MI,37,Michigan
34438,109.0,MN,13,Minnesota
34439,109.0,MO,3,Missouri
34440,109.0,MS,5,Mississippi
34441,109.0,NC,68,North Carolina
34442,109.0,ND,1,North Dakota
34443,109.0,NE,4,Nebraska
34444,109.0,NH,11,New Hampshire
34445,109.0,NJ,1108,New Jersey
34446,109.0,NM,4,New Mexico
34447,109.0,NV,4,Nevada
34448,109.0,NY,18683,New York
34449,109.0,OH,36,Ohio
34450,109.0,OK,47,Oklahoma
34451,109.0,OR,11,Oregon
34452,109.0,PA,291,Pennsylvania
34453,109.0,PR,1,Puerto Rico
34454,109.0,RI,32,Rhode Island
34455,109.0,SC,16,South Carolina
34456,109.0,SD,3,South Dakota
34457,109.0,TN,34,Tennessee
34458,109.0,TX,35,Texas
34459,109.0,VA,156,Virginia
34460,109.0,VT,13,Vermont
34461,109.0,WA,5,Washington
34462,109.0,WI,6,Wisconsin
34463,109.0,WV,8,West Virginia
34464,109.0,WY,1,Wyoming
34465,110.0,AK,2,Alaska
34466,110.0,AL,11,Alabama
34467,110.0,AR,3,Arkansas
34468,110.0,AZ,13,Arizona
34469,110.0,CA,29,California
34470,110.0,CO,6,Colorado
34471,110.0,CT,213,Connecticut
34472,110.0,DC,2,District of Columbia
34473,110.0,DE,18,Delaware
34474,110.0,FL,134,Florida
34475,110.0,GA,36,Georgia
34476,110.0,IA,2,Iowa
34477,110.0,ID,2,Idaho
34478,110.0,IL,69,Illinois
34479,110.0,IN,32,Indiana
34480,110.0,KS,4,Kansas
34481,110.0,KY,3,Kentucky
34482,110.0,LA,2,Louisiana
34483,110.0,MA,81,Massachusetts
34484,110.0,MD,78,Maryland
34485,110.0,ME,26,Maine
34486,110.0,MI,27,Michigan
34487,110.0,MN,11,Minnesota
34488,110.0,MO,4,Missouri
34489,110.0,MS,6,Mississippi
34490,110.0,NC,64,North Carolina
34491,110.0,ND,1,North Dakota
34492,110.0,NH,9,New Hampshire
34493,110.0,NJ,584,New Jersey
34494,110.0,NM,2,New Mexico
34495,110.0,NV,1,Nevada
34496,110.0,NY,10128,New York
34497,110.0,OH,22,Ohio
34498,110.0,OK,19,Oklahoma
34499,110.0,OR,7,Oregon
34500,110.0,PA,288,Pennsylvania
34501,110.0,PR,1,Puerto Rico
34502,110.0,RI,16,Rhode Island
34503,110.0,SC,13,South Carolina
34504,110.0,SD,1,South Dakota
34505,110.0,TN,14,Tennessee
34506,110.0,TX,29,Texas
34507,110.0,UT,2,Utah
34508,110.0,VA,88,Virginia
34509,110.0,VT,3,Vermont
34510,110.0,WA,22,Washington
34511,110.0,WI,9,Wisconsin
34512,110.0,WV,3,West Virginia
34513,111.0,AL,2,Alabama
34514,111.0,AR,1,Arkansas
34515,111.0,AZ,5,Arizona
34516,111.0,CA,10,California
34517,111.0,CT,23,Connecticut
34518,111.0,DC,4,District of Columbia
34519,111.0,DE,4,Delaware
34520,111.0,FL,44,Florida
34521,111.0,GA,3,Georgia
34522,111.0,ID,1,Idaho
34523,111.0,IL,23,Illinois
34524,111.0,IN,8,Indiana
34525,111.0,LA,1,Louisiana
34526,111.0,MA,25,Massachusetts
34527,111.0,MD,13,Maryland
34528,111.0,ME,1,Maine
34529,111.0,MI,2,Michigan
34530,111.0,MN,4,Minnesota
